Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),,Size,Color,Season,Review Rating,Subscription Status,Payment Method,,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1336,56,Male,Boots,Footwear,49,,M,Lavender,Fall,4.8,No,Credit Card,,Yes,Yes,26,Credit Card,Weekly
1337,23,Male,Sneakers,Footwear,85,,M,Charcoal,Spring,4.8,No,laybye,,Yes,Yes,44,Debit Card,Fortnightly
1338,37,Male,Sweater,Clothing,86,,L,Silver,Spring,3.4,No,laybye,,Yes,Yes,19,Credit Card,Bi-Weekly
1339,56,Male,Handbag,Accessories,51,,S,Yellow,Winter,2.6,No,Bank Transfer,,Yes,Yes,43,laybye,Fortnightly
1340,36,Male,Belt,Accessories,56,,L,Olive,Winter,5,No,laybye,,Yes,Yes,5,Bank Transfer,Every 3 Months
1341,40,Male,Belt,Accessories,72,,M,Peach,Fall,4.4,No,Credit Card,,Yes,Yes,5,Debit Card,Every 3 Months
1342,26,Male,Hoodie,Clothing,27,,XL,Yellow,Fall,2.9,No,Debit Card,,Yes,Yes,31,Bank Transfer,Quarterly
1343,57,Male,Sunglasses,Accessories,43,,XL,Yellow,Summer,3.4,No,Cash,,Yes,Yes,11,Bank Transfer,Monthly
1344,68,Male,Sneakers,Footwear,56,,M,Indigo,Spring,3.4,No,laybye,,Yes,Yes,34,Bank Transfer,Monthly
1345,56,Male,T-shirt,Clothing,37,,S,Violet,Fall,4.9,No,Credit Card,,Yes,Yes,14,Cash,Annually
1346,40,Male,Dress,Clothing,21,,M,White,Fall,3.6,No,Credit Card,,Yes,Yes,42,laybye,Weekly
1347,44,Male,Hoodie,Clothing,91,,L,White,Winter,3,No,Credit Card,,Yes,Yes,15,laybye,Bi-Weekly
1348,44,Male,Sweater,Clothing,95,,M,Cyan,Summer,3.9,No,laybye,,Yes,Yes,47,Bank Transfer,Monthly
1349,19,Male,Belt,Accessories,54,,XL,Purple,Spring,3.2,No,laybye,,Yes,Yes,23,Credit Card,Fortnightly
1350,21,Male,Socks,Clothing,36,,XL,Black,Spring,3.2,No,Bank Transfer,,Yes,Yes,23,Cash,Bi-Weekly
1351,31,Male,Sunglasses,Accessories,71,,M,Orange,Fall,4.3,No,Cash,,Yes,Yes,1,Cash,Every 3 Months
1352,30,Male,Coat,Outerwear,31,,L,Maroon,Summer,2.8,No,Credit Card,,Yes,Yes,28,Bank Transfer,Quarterly
1353,65,Male,Hat,Accessories,89,,XL,Orange,Spring,4.5,No,Bank Transfer,,Yes,Yes,37,Credit Card,Bi-Weekly
1354,39,Male,Pants,Clothing,83,,M,Teal,Winter,4.1,No,Bank Transfer,,Yes,Yes,4,Cash,Every 3 Months
1355,64,Male,Backpack,Accessories,42,,M,Gray,Spring,3.6,No,Debit Card,,Yes,Yes,21,Bank Transfer,Quarterly
1356,59,Male,Shorts,Clothing,91,,M,Blue,Summer,3,No,laybye,,Yes,Yes,50,laybye,Bi-Weekly
1357,49,Male,Jacket,Outerwear,61,,M,Cyan,Spring,4,No,Debit Card,,Yes,Yes,34,Bank Transfer,Annually
1358,24,Male,Backpack,Accessories,66,,S,Red,Summer,3.5,No,Cash,,Yes,Yes,20,Cash,Quarterly
1359,19,Male,Scarf,Accessories,22,,XL,Pink,Spring,2.5,No,Debit Card,,Yes,Yes,25,laybye,Every 3 Months
1360,27,Male,Hoodie,Clothing,68,,S,Cyan,Winter,4.3,No,Debit Card,,Yes,Yes,26,Bank Transfer,Fortnightly
1361,56,Male,Skirt,Clothing,43,,L,Black,Fall,2.8,No,Bank Transfer,,Yes,Yes,4,Bank Transfer,Annually
1362,49,Male,Dress,Clothing,32,,M,Beige,Fall,3.7,No,Cash,,Yes,Yes,39,Debit Card,Monthly
1363,41,Male,Coat,Outerwear,46,,M,Gray,Fall,4.3,No,Cash,,Yes,Yes,29,Cash,Weekly
1364,36,Male,Blouse,Clothing,90,,L,Red,Summer,4,No,Bank Transfer,,Yes,Yes,47,Ecocash,Quarterly
1365,68,Male,Hat,Accessories,75,,L,Yellow,Fall,4.7,No,Cash,,Yes,Yes,5,Cash,Every 3 Months
1366,28,Male,Handbag,Accessories,69,,M,Magenta,Winter,4.5,No,Ecocash,,Yes,Yes,18,Bank Transfer,Fortnightly
1367,45,Male,Belt,Accessories,40,,M,Magenta,Fall,3.1,No,Debit Card,,Yes,Yes,10,Credit Card,Fortnightly
1368,60,Male,Belt,Accessories,63,,S,Black,Fall,3.8,No,Ecocash,,Yes,Yes,25,Cash,Quarterly
1369,21,Male,Shirt,Clothing,36,,L,Orange,Summer,4.9,No,Ecocash,,Yes,Yes,2,Cash,Weekly
1370,32,Male,Shoes,Footwear,75,,M,Green,Winter,3.2,No,Cash,,Yes,Yes,48,laybye,Fortnightly
1371,27,Male,Scarf,Accessories,67,,L,Peach,Summer,2.9,No,laybye,,Yes,Yes,41,Bank Transfer,Every 3 Months
1372,40,Male,Pants,Clothing,64,,M,Charcoal,Spring,2.8,No,laybye,,Yes,Yes,42,Credit Card,Monthly
1373,64,Male,Blouse,Clothing,61,,M,Gray,Fall,4,No,Credit Card,,Yes,Yes,44,laybye,Bi-Weekly
1374,18,Male,Gloves,Accessories,40,,L,Turquoise,Winter,2.6,No,Credit Card,,Yes,Yes,6,Cash,Quarterly
1375,22,Male,Handbag,Accessories,97,,M,Red,Fall,2.7,No,Debit Card,,Yes,Yes,5,Bank Transfer,Quarterly
1376,42,Male,Sneakers,Footwear,31,,L,Brown,Spring,4.1,No,laybye,,Yes,Yes,8,Credit Card,Annually
1377,57,Male,Sandals,Footwear,65,,L,Pink,Spring,5,No,Cash,,Yes,Yes,24,laybye,Annually
1378,33,Male,Sunglasses,Accessories,54,,L,Olive,Spring,3,No,Credit Card,,Yes,Yes,42,laybye,Monthly
1379,37,Male,Jacket,Outerwear,49,,XL,Lavender,Fall,3.6,No,Ecocash,,Yes,Yes,24,laybye,Weekly
1380,21,Male,T-shirt,Clothing,64,,L,Purple,Fall,2.8,No,Ecocash,,Yes,Yes,38,laybye,Bi-Weekly
1381,51,Male,Sneakers,Footwear,35,,S,Beige,Winter,4.6,No,Bank Transfer,,Yes,Yes,41,Cash,Fortnightly
1382,30,Male,Shoes,Footwear,86,,L,Green,Winter,2.9,No,Cash,,Yes,Yes,48,laybye,Quarterly
1383,68,Male,Jacket,Outerwear,55,,L,Brown,Winter,4.8,No,Ecocash,,Yes,Yes,16,Bank Transfer,Quarterly
1384,36,Male,Scarf,Accessories,58,,M,Beige,Spring,3.3,No,Bank Transfer,,Yes,Yes,4,laybye,Monthly
1385,46,Male,Sneakers,Footwear,96,,M,Beige,Fall,4.6,No,Cash,,Yes,Yes,8,Bank Transfer,Weekly
1386,41,Male,Jewelry,Accessories,64,,M,Indigo,Fall,2.6,No,Debit Card,,Yes,Yes,1,Bank Transfer,Bi-Weekly
1387,68,Male,Jacket,Outerwear,56,,M,Silver,Fall,4,No,Bank Transfer,,Yes,Yes,4,Debit Card,Quarterly
1388,21,Male,Blouse,Clothing,85,,M,Gold,Winter,3.8,No,Credit Card,,Yes,Yes,20,Credit Card,Monthly
1389,62,Male,Dress,Clothing,23,,M,Lavender,Spring,3.9,No,Cash,,Yes,Yes,40,Cash,Quarterly
1390,59,Male,Scarf,Accessories,72,,L,Orange,Fall,2.6,No,Debit Card,,Yes,Yes,8,Debit Card,Fortnightly
1391,25,Male,Hat,Accessories,38,,M,Maroon,Summer,4.3,No,laybye,,Yes,Yes,42,Debit Card,Weekly
1392,53,Male,Blouse,Clothing,29,,S,White,Winter,3.6,No,Bank Transfer,,Yes,Yes,38,Credit Card,Annually
1393,31,Male,Gloves,Accessories,46,,M,Yellow,Spring,4.2,No,Debit Card,,Yes,Yes,34,laybye,Every 3 Months
1394,46,Male,Gloves,Accessories,58,,L,Yellow,Spring,3.9,No,Bank Transfer,,Yes,Yes,14,laybye,Fortnightly
1395,26,Male,Coat,Outerwear,43,,L,Magenta,Fall,4.7,No,laybye,,Yes,Yes,39,Cash,Weekly
1396,47,Male,Scarf,Accessories,32,,L,Turquoise,Spring,2.8,No,Cash,,Yes,Yes,40,laybye,Bi-Weekly
1397,37,Male,Pants,Clothing,30,,XL,Lavender,Winter,3,No,Cash,,Yes,Yes,49,Debit Card,Monthly
1398,55,Male,Sunglasses,Accessories,67,,S,Magenta,Summer,4.7,No,Cash,,Yes,Yes,33,laybye,Annually
1399,30,Male,Dress,Clothing,45,,M,Cyan,Summer,2.5,No,Bank Transfer,,Yes,Yes,25,laybye,Weekly
1400,19,Male,Hat,Accessories,81,,M,Olive,Winter,3.1,No,Bank Transfer,,Yes,Yes,48,laybye,Annually
1401,36,Male,Backpack,Accessories,23,,M,Red,Fall,3.6,No,laybye,,Yes,Yes,22,Credit Card,Every 3 Months
1402,23,Male,Sandals,Footwear,59,,M,Blue,Fall,3.5,No,Cash,,Yes,Yes,1,laybye,Weekly
1403,62,Male,Sunglasses,Accessories,21,,L,White,Summer,3.1,No,Bank Transfer,,Yes,Yes,47,laybye,Monthly
1404,26,Male,Backpack,Accessories,20,,M,Peach,Spring,3.6,No,Bank Transfer,,Yes,Yes,20,Credit Card,Bi-Weekly
1405,36,Male,Jewelry,Accessories,28,,M,Charcoal,Winter,3.5,No,laybye,,Yes,Yes,10,Debit Card,Weekly
1406,33,Male,Socks,Clothing,100,,M,Peach,Winter,2.7,No,Cash,,Yes,Yes,39,Credit Card,Monthly
1407,32,Male,Shirt,Clothing,46,,L,Turquoise,Spring,3.6,No,laybye,,Yes,Yes,15,Debit Card,Monthly
1408,56,Male,Handbag,Accessories,61,,XL,Charcoal,Spring,4.5,No,Cash,,Yes,Yes,11,Credit Card,Annually
1409,58,Male,Blouse,Clothing,58,,M,Yellow,Winter,4.1,No,Debit Card,,Yes,Yes,38,laybye,Weekly
1410,34,Male,Backpack,Accessories,50,,M,Blue,Spring,4.2,No,Credit Card,,Yes,Yes,41,Cash,Fortnightly
1411,61,Male,Hat,Accessories,93,,M,Purple,Summer,4,No,laybye,,Yes,Yes,18,Debit Card,Annually
1412,48,Male,Skirt,Clothing,24,,L,Green,Summer,2.8,No,laybye,,Yes,Yes,13,laybye,Quarterly
1413,25,Male,Shorts,Clothing,100,,M,Charcoal,Summer,2.6,No,Debit Card,,Yes,Yes,43,Ecocash,Annually
1414,51,Male,Blouse,Clothing,79,,S,Indigo,Fall,2.7,No,laybye,,Yes,Yes,12,laybye,Quarterly
1415,29,Male,Socks,Clothing,51,,M,Black,Summer,4.5,No,Debit Card,,Yes,Yes,3,Credit Card,Bi-Weekly
1416,54,Male,Belt,Accessories,90,,M,Blue,Winter,3.7,No,Bank Transfer,,Yes,Yes,12,Credit Card,Every 3 Months
1417,48,Male,Boots,Footwear,56,,L,Silver,Summer,3.4,No,laybye,,Yes,Yes,46,Cash,Quarterly
1418,62,Male,Shorts,Clothing,25,,S,Brown,Spring,4.6,No,Cash,,Yes,Yes,21,Debit Card,Fortnightly
1419,18,Male,Shirt,Clothing,75,,M,Violet,Summer,4.1,No,Bank Transfer,,Yes,Yes,23,Ecocash,Every 3 Months
1420,43,Male,Handbag,Accessories,75,,M,Orange,Summer,2.6,No,Debit Card,,Yes,Yes,4,Debit Card,Quarterly
1421,22,Male,Jeans,Clothing,53,,XL,Gray,Summer,4.6,No,Cash,,Yes,Yes,45,laybye,Every 3 Months
1422,68,Male,Dress,Clothing,100,,S,Gold,Spring,3,No,Credit Card,,Yes,Yes,24,Bank Transfer,Fortnightly
1423,44,Male,Dress,Clothing,27,,L,Charcoal,Fall,3.4,No,laybye,,Yes,Yes,3,laybye,Bi-Weekly
1424,51,Male,Sandals,Footwear,60,,S,Black,Fall,3.5,No,laybye,,Yes,Yes,12,laybye,Every 3 Months
1425,66,Male,Jacket,Outerwear,23,,S,Indigo,Fall,3.5,No,Cash,,Yes,Yes,34,Bank Transfer,Every 3 Months
1426,59,Male,Coat,Outerwear,40,,S,White,Winter,3.7,No,Debit Card,,Yes,Yes,39,Credit Card,Annually
1427,60,Male,Pants,Clothing,38,,M,Yellow,Summer,4.8,No,Credit Card,,Yes,Yes,35,laybye,Every 3 Months
1428,31,Male,Backpack,Accessories,90,,S,Orange,Summer,4.9,No,laybye,,Yes,Yes,8,Credit Card,Annually
1429,20,Male,Blouse,Clothing,97,,S,Green,Summer,4.9,No,Debit Card,,Yes,Yes,42,laybye,Quarterly
1430,24,Male,Skirt,Clothing,38,,L,Gold,Fall,4.7,No,laybye,,Yes,Yes,6,Credit Card,Every 3 Months
1431,48,Male,Sandals,Footwear,30,,S,Orange,Summer,4.9,No,laybye,,Yes,Yes,3,Credit Card,Fortnightly
1432,39,Male,Pants,Clothing,88,,M,Cyan,Fall,2.9,No,Bank Transfer,,Yes,Yes,29,laybye,Quarterly
1433,34,Male,Hat,Accessories,33,,L,Black,Winter,4.4,No,Cash,,Yes,Yes,32,Debit Card,Quarterly
1434,70,Male,Hoodie,Clothing,60,,L,Yellow,Winter,3.2,No,laybye,,Yes,Yes,45,Debit Card,Weekly
1435,59,Male,Sweater,Clothing,64,,L,Maroon,Summer,4.6,No,Ecocash,,Yes,Yes,21,Debit Card,Bi-Weekly
1436,45,Male,Scarf,Accessories,95,,XL,Black,Fall,4,No,Debit Card,,Yes,Yes,41,Cash,Weekly
1437,35,Male,Sneakers,Footwear,83,,M,Gray,Winter,3.7,No,Ecocash,,Yes,Yes,23,laybye,Fortnightly
1438,69,Male,Boots,Footwear,97,,XL,Orange,Winter,4.2,No,Debit Card,,Yes,Yes,14,Cash,Annually
1439,58,Male,Coat,Outerwear,38,,M,Cyan,Spring,2.9,No,Cash,,Yes,Yes,24,Debit Card,Monthly
1440,25,Male,Boots,Footwear,48,,M,Magenta,Summer,4.8,No,Credit Card,,Yes,Yes,25,Cash,Fortnightly
1441,27,Male,Sandals,Footwear,76,,M,Pink,Spring,4.4,No,Bank Transfer,,Yes,Yes,13,laybye,Monthly
1442,34,Male,Pants,Clothing,25,,S,Turquoise,Summer,3.4,No,Debit Card,,Yes,Yes,3,laybye,Every 3 Months
1443,53,Male,Hoodie,Clothing,92,,S,Violet,Spring,2.8,No,Cash,,Yes,Yes,42,Credit Card,Annually
1444,58,Male,Sandals,Footwear,47,,L,Teal,Fall,4.2,No,laybye,,Yes,Yes,2,Cash,Monthly
1445,32,Male,Sweater,Clothing,36,,L,Pink,Fall,3.8,No,laybye,,Yes,Yes,26,Cash,Quarterly
1446,64,Male,Belt,Accessories,51,,M,Gold,Fall,3.1,No,laybye,,Yes,Yes,24,Credit Card,Annually
1447,63,Male,Jeans,Clothing,35,,XL,Red,Summer,3.2,No,Debit Card,,Yes,Yes,6,Credit Card,Quarterly
1448,23,Male,Hoodie,Clothing,57,,S,Beige,Summer,3,No,Credit Card,,Yes,Yes,25,laybye,Monthly
1449,64,Male,Boots,Footwear,95,,M,Black,Summer,3.6,No,Bank Transfer,,Yes,Yes,11,Credit Card,Every 3 Months
1450,18,Male,Socks,Clothing,41,,L,Lavender,Winter,2.5,No,Debit Card,,Yes,Yes,20,Cash,Every 3 Months
1451,25,Male,Dress,Clothing,44,,S,Teal,Winter,3.4,No,Ecocash,,Yes,Yes,25,Cash,Quarterly
1452,54,Male,Jacket,Outerwear,34,,M,Maroon,Fall,2.5,No,Ecocash,,Yes,Yes,35,laybye,Quarterly
1453,60,Male,Jacket,Outerwear,25,,L,Blue,Spring,4.7,No,Ecocash,,Yes,Yes,11,Bank Transfer,Quarterly
1454,36,Male,Boots,Footwear,93,,S,Teal,Winter,3.2,No,laybye,,Yes,Yes,41,Bank Transfer,Fortnightly
1455,66,Male,Sneakers,Footwear,50,,L,Maroon,Winter,2.9,No,Bank Transfer,,Yes,Yes,17,Credit Card,Annually
1456,60,Male,Pants,Clothing,79,,L,Silver,Fall,4.9,No,Debit Card,,Yes,Yes,1,laybye,Every 3 Months
1457,59,Male,Coat,Outerwear,100,,S,Olive,Spring,2.7,No,laybye,,Yes,Yes,30,laybye,Every 3 Months
1458,58,Male,Shirt,Clothing,57,,S,Gray,Spring,4.7,No,Bank Transfer,,Yes,Yes,47,laybye,Fortnightly
1459,35,Male,Sweater,Clothing,28,,M,Peach,Spring,2.9,No,Debit Card,,Yes,Yes,34,laybye,Weekly
1460,20,Male,Shoes,Footwear,35,,L,Yellow,Winter,4.8,No,laybye,,Yes,Yes,18,laybye,Fortnightly
1461,70,Male,Boots,Footwear,85,,L,Violet,Fall,4.6,No,laybye,,Yes,Yes,33,laybye,Bi-Weekly
1462,54,Male,Sunglasses,Accessories,95,,S,Red,Summer,5,No,laybye,,Yes,Yes,42,laybye,Quarterly
1463,38,Male,Sneakers,Footwear,90,,S,Charcoal,Summer,4.8,No,laybye,,Yes,Yes,2,laybye,Quarterly
1464,54,Male,Jewelry,Accessories,49,,M,Beige,Summer,4.9,No,Credit Card,,Yes,Yes,1,Bank Transfer,Monthly
1465,33,Male,Belt,Accessories,92,,M,Peach,Winter,4.6,No,Bank Transfer,,Yes,Yes,23,Bank Transfer,Quarterly
1466,46,Male,Gloves,Accessories,72,,XL,Violet,Winter,3.9,No,Bank Transfer,,Yes,Yes,42,Cash,Bi-Weekly
1467,58,Male,Shorts,Clothing,71,,M,Green,Summer,4.5,No,laybye,,Yes,Yes,3,laybye,Annually
1468,30,Male,Jewelry,Accessories,27,,XL,Olive,Winter,4.7,No,Credit Card,,Yes,Yes,16,Debit Card,Fortnightly
1469,42,Male,Gloves,Accessories,39,,S,Silver,Fall,3.9,No,Bank Transfer,,Yes,Yes,46,Cash,Fortnightly
1470,28,Male,Jewelry,Accessories,98,,M,Purple,Winter,4.4,No,Debit Card,,Yes,Yes,31,laybye,Every 3 Months
1471,43,Male,Sandals,Footwear,27,,M,Silver,Spring,3.9,No,laybye,,Yes,Yes,15,Cash,Every 3 Months
1472,31,Male,Jewelry,Accessories,71,,S,Gray,Spring,2.8,No,laybye,,Yes,Yes,48,laybye,Every 3 Months
1473,39,Male,Hat,Accessories,24,,L,Turquoise,Spring,3.5,No,Bank Transfer,,Yes,Yes,11,Cash,Weekly
1474,69,Male,Shorts,Clothing,63,,M,Violet,Fall,4.3,No,Cash,,Yes,Yes,20,Credit Card,Every 3 Months
1475,31,Male,Sweater,Clothing,72,,S,Pink,Fall,3.9,No,Bank Transfer,,Yes,Yes,6,Credit Card,Monthly
1476,44,Male,Blouse,Clothing,61,,M,Teal,Spring,4,No,Bank Transfer,,Yes,Yes,24,Cash,Monthly
1477,39,Male,Hat,Accessories,56,,M,Magenta,Fall,4.1,No,Credit Card,,Yes,Yes,18,Credit Card,Monthly
1478,24,Male,Belt,Accessories,32,,XL,Silver,Summer,4.3,No,Credit Card,,Yes,Yes,1,laybye,Every 3 Months
1479,28,Male,Gloves,Accessories,23,,M,Blue,Summer,4.2,No,laybye,,Yes,Yes,13,laybye,Bi-Weekly
1480,48,Male,Coat,Outerwear,100,,L,Black,Spring,4,No,Debit Card,,Yes,Yes,2,Bank Transfer,Weekly
1481,39,Male,Jewelry,Accessories,74,,M,Gold,Fall,3.6,No,Cash,,Yes,Yes,26,Cash,Quarterly
1482,64,Male,Skirt,Clothing,33,,S,Gray,Spring,3.3,No,Credit Card,,Yes,Yes,31,laybye,Quarterly
1483,28,Male,Gloves,Accessories,67,,S,Magenta,Spring,4.1,No,laybye,,Yes,Yes,43,Bank Transfer,Weekly
1484,39,Male,Jewelry,Accessories,61,,S,Yellow,Summer,4.7,No,laybye,,Yes,Yes,12,Debit Card,Bi-Weekly
1485,49,Male,Shorts,Clothing,46,,M,Teal,Summer,4.4,No,Cash,,Yes,Yes,22,laybye,Every 3 Months
1486,22,Male,Gloves,Accessories,56,,L,Red,Spring,3.4,No,Bank Transfer,,Yes,Yes,3,Cash,Fortnightly
1487,25,Male,Sneakers,Footwear,73,,S,Yellow,Spring,5,No,Cash,,Yes,Yes,23,laybye,Every 3 Months
1488,40,Male,Skirt,Clothing,44,,L,Black,Summer,4.6,No,Credit Card,,Yes,Yes,26,laybye,Annually
1489,23,Male,Hat,Accessories,44,,L,Pink,Winter,4,No,laybye,,Yes,Yes,37,Credit Card,Weekly
1490,24,Male,Jewelry,Accessories,26,,XL,Magenta,Summer,4.1,No,laybye,,Yes,Yes,42,laybye,Quarterly
1491,66,Male,Sneakers,Footwear,52,,L,Olive,Spring,4.9,No,laybye,,Yes,Yes,15,laybye,Bi-Weekly
1492,27,Male,Shirt,Clothing,54,,S,Black,Summer,2.7,No,laybye,,Yes,Yes,10,Bank Transfer,Quarterly
1493,62,Male,Jacket,Outerwear,38,,M,Maroon,Summer,4.5,No,laybye,,Yes,Yes,3,laybye,Quarterly
1494,70,Male,Belt,Accessories,44,,S,Gold,Fall,2.7,No,laybye,,Yes,Yes,44,Credit Card,Quarterly
1495,43,Male,T-shirt,Clothing,76,,M,Gray,Spring,3,No,Bank Transfer,,Yes,Yes,23,Bank Transfer,Fortnightly
1496,45,Male,Jewelry,Accessories,23,,M,Brown,Winter,4.5,No,laybye,,Yes,Yes,6,laybye,Weekly
1497,63,Male,T-shirt,Clothing,98,,M,Purple,Winter,5,No,Credit Card,,Yes,Yes,9,laybye,Bi-Weekly
1498,69,Male,Jacket,Outerwear,33,,S,Magenta,Spring,3.8,No,Debit Card,,Yes,Yes,16,Debit Card,Every 3 Months
1499,59,Male,Sweater,Clothing,32,,M,Teal,Summer,3.1,No,laybye,,Yes,Yes,46,laybye,Fortnightly
1500,19,Male,Boots,Footwear,85,,S,Olive,Fall,3.4,No,Cash,,Yes,Yes,24,Credit Card,Every 3 Months
1501,63,Male,Jeans,Clothing,69,,L,Maroon,Summer,4.8,No,laybye,,Yes,Yes,22,Debit Card,Monthly
1502,37,Male,Jeans,Clothing,55,,XL,Silver,Spring,2.7,No,Bank Transfer,,Yes,Yes,13,Debit Card,Every 3 Months
1503,37,Male,Pants,Clothing,66,,M,Black,Summer,3.2,No,laybye,,Yes,Yes,20,Cash,Fortnightly
1504,50,Male,Jacket,Outerwear,30,,M,Maroon,Fall,3.9,No,Cash,,Yes,Yes,46,Cash,Quarterly
1505,60,Male,Jacket,Outerwear,80,,M,Teal,Winter,4.2,No,Cash,,Yes,Yes,10,Bank Transfer,Monthly
1506,46,Male,Belt,Accessories,20,,M,Teal,Summer,3,No,laybye,,Yes,Yes,39,Cash,Monthly
1507,35,Male,Shirt,Clothing,30,,L,Beige,Fall,3,No,laybye,,Yes,Yes,44,laybye,Quarterly
1508,66,Male,Dress,Clothing,86,,S,Maroon,Winter,3.7,No,Bank Transfer,,Yes,Yes,7,laybye,Annually
1509,35,Male,Blouse,Clothing,84,,L,Beige,Spring,4.4,No,Credit Card,,Yes,Yes,3,Cash,Every 3 Months
1510,20,Male,Dress,Clothing,54,,XL,White,Summer,4.6,No,Credit Card,,Yes,Yes,44,Debit Card,Annually
1511,55,Male,Blouse,Clothing,30,,XL,Gray,Fall,3,No,Credit Card,,Yes,Yes,31,laybye,Annually
1512,34,Male,Dress,Clothing,91,,M,Violet,Winter,3.6,No,Credit Card,,Yes,Yes,48,Credit Card,Weekly
1513,60,Male,Sneakers,Footwear,23,,L,Silver,Winter,3.9,No,Debit Card,,Yes,Yes,18,laybye,Bi-Weekly
1514,22,Male,Socks,Clothing,35,,M,Red,Spring,4.1,No,laybye,,Yes,Yes,27,Cash,Monthly
1515,26,Male,Shoes,Footwear,90,,L,Brown,Winter,3.9,No,laybye,,Yes,Yes,1,laybye,Weekly
1516,39,Male,Jeans,Clothing,93,,S,Turquoise,Fall,3.9,No,Debit Card,,Yes,Yes,34,Cash,Weekly
1517,20,Male,Jeans,Clothing,68,,L,Indigo,Winter,4.5,No,Bank Transfer,,Yes,Yes,5,Bank Transfer,Bi-Weekly
1518,57,Male,Gloves,Accessories,41,,M,Violet,Spring,3.4,No,laybye,,Yes,Yes,12,Cash,Quarterly
1519,68,Male,Belt,Accessories,73,,M,Yellow,Winter,4.1,No,Cash,,Yes,Yes,14,laybye,Fortnightly
1520,50,Male,Sunglasses,Accessories,73,,L,Cyan,Fall,4.9,No,laybye,,Yes,Yes,40,laybye,Weekly
1521,21,Male,Hat,Accessories,66,,M,Brown,Summer,4.4,No,laybye,,Yes,Yes,39,Cash,Quarterly
1522,29,Male,Backpack,Accessories,59,,M,White,Summer,2.7,No,Credit Card,,Yes,Yes,50,Bank Transfer,Weekly
1523,38,Male,Shorts,Clothing,72,,L,Yellow,Spring,4.8,No,laybye,,Yes,Yes,5,Debit Card,Monthly
1524,54,Male,Socks,Clothing,88,,M,White,Summer,3.3,No,laybye,,Yes,Yes,35,Debit Card,Annually
1525,22,Male,Socks,Clothing,76,,L,Pink,Summer,4.4,No,Debit Card,,Yes,Yes,6,Cash,Bi-Weekly
1526,29,Male,Belt,Accessories,31,,M,Indigo,Winter,4.6,No,Debit Card,,Yes,Yes,22,Cash,Fortnightly
1527,41,Male,Jacket,Outerwear,22,,L,White,Summer,3.1,No,laybye,,Yes,Yes,27,laybye,Monthly
1528,26,Male,Hat,Accessories,75,,L,Red,Fall,4.5,No,Bank Transfer,,Yes,Yes,33,Debit Card,Fortnightly
1529,69,Male,T-shirt,Clothing,75,,S,Red,Spring,4,No,Credit Card,,Yes,Yes,47,laybye,Bi-Weekly
1530,20,Male,Backpack,Accessories,63,,M,Lavender,Winter,3.1,No,laybye,,Yes,Yes,48,Credit Card,Bi-Weekly
1531,59,Male,Coat,Outerwear,21,,M,Teal,Spring,3.9,No,laybye,,Yes,Yes,22,Bank Transfer,Quarterly
1532,63,Male,Backpack,Accessories,83,,S,Violet,Spring,4.5,No,Cash,,Yes,Yes,8,laybye,Bi-Weekly
1533,68,Male,Jacket,Outerwear,46,,S,Silver,Winter,4.4,No,laybye,,Yes,Yes,5,laybye,Every 3 Months
1534,50,Male,Shoes,Footwear,59,,M,Gold,Summer,3.6,No,Bank Transfer,,Yes,Yes,16,Bank Transfer,Quarterly
1535,55,Male,Blouse,Clothing,66,,M,Green,Summer,3.4,No,laybye,,Yes,Yes,26,laybye,Fortnightly
1536,36,Male,Sandals,Footwear,74,,S,Turquoise,Fall,4,No,laybye,,Yes,Yes,8,laybye,Monthly
1537,18,Male,Sunglasses,Accessories,82,,M,Indigo,Summer,2.6,No,Cash,,Yes,Yes,17,Cash,Quarterly
1538,68,Male,Shoes,Footwear,89,,L,Black,Spring,3.2,No,Bank Transfer,,Yes,Yes,50,laybye,Annually
1539,56,Male,Dress,Clothing,65,,L,Charcoal,Fall,3.2,No,Bank Transfer,,Yes,Yes,22,laybye,Bi-Weekly
1540,32,Male,Belt,Accessories,55,,M,Turquoise,Spring,5,No,Credit Card,,Yes,Yes,19,Cash,Every 3 Months
1541,28,Male,Shorts,Clothing,95,,M,Red,Winter,2.9,No,Debit Card,,Yes,Yes,14,Bank Transfer,Monthly
1542,24,Male,Handbag,Accessories,77,,S,Indigo,Winter,2.9,No,Cash,,Yes,Yes,35,Cash,Bi-Weekly
1543,59,Male,Blouse,Clothing,44,,M,Maroon,Winter,3.5,No,laybye,,Yes,Yes,43,laybye,Weekly
1544,56,Male,Jeans,Clothing,89,,M,Indigo,Fall,4,No,Bank Transfer,,Yes,Yes,24,laybye,Annually
1545,30,Male,Jewelry,Accessories,24,,M,Maroon,Spring,3.9,No,laybye,,Yes,Yes,17,Debit Card,Bi-Weekly
1546,48,Male,Belt,Accessories,43,,M,Black,Winter,4.9,No,Cash,,Yes,Yes,49,Bank Transfer,Annually
1547,60,Male,Sneakers,Footwear,51,,XL,Purple,Summer,3.8,No,Credit Card,,Yes,Yes,17,Bank Transfer,Annually
1548,46,Male,Hat,Accessories,46,,L,Teal,Summer,3.5,No,laybye,,Yes,Yes,40,Cash,Quarterly
